round,left_x,left_y,right_x,right_y,rel_x,rel_y,dist,angle,left_velocity,right_velocity,rel_velocity,target
147,-290.425455486708,54.4147533713285,-496.151015399139,-105.119784662204,205.725559912432,159.534538033532,260.334928173029,52.2074018752664,0.0606318602887794,-0.120096403325362,0.180728263614141,4
148,-306.449908048707,60.109779390677,-520.170194553647,-94.8017793470999,213.720286504941,154.911558737777,263.958238921087,54.0641529775094,-0.0527199209544742,-0.079022308033158,0.0263023870786838,1
149,-308.281260882953,64.1663982947789,-517.53504253649,-84.1833862337247,209.253781653537,148.349784528504,256.504977936023,54.6653903387637,-0.00602509048516075,0.00866956331331981,-0.0146946537984806,1
150,-320.320618190758,71.2357974652384,-483.119679807032,-79.3777567989099,162.799061616274,150.613554264148,221.783626968311,47.2265429759217,-0.0396090888693026,0.113225409460744,-0.152834498330046,1
151,-342.383308483383,79.2317594781288,-417.979189405592,-86.8249300403828,75.5958809222097,166.056689518512,182.454271932044,24.4769933026506,-0.0725855241400607,0.214310067168446,-0.286895591308507,2
152,-358.497025737255,83.7102039056155,-358.157263261722,-90.3769028148696,-0.339762475533689,174.087106720485,174.087438274131,-0.111822934706975,-0.0530135988496406,0.196812165997379,-0.249825764847019,2
153,-379.168202697154,82.6536598063928,-310.507299739305,-92.6967940638802,-68.6609029578491,175.350453870273,188.313837164182,-21.3835163605662,-0.0680074911230471,0.156766810015255,-0.224774301138302,2
154,-400.2263586846,81.7254514875134,-281.298188205979,-89.1288470018948,-118.928170478621,170.854298489408,208.170845811079,-34.8409843024231,-0.0692806393734692,0.0960970145613076,-0.165377653934777,2
155,-423.038020170079,81.5392410471622,-286.526866240075,-87.2804208908709,-136.511153930004,168.819661938033,217.106824867789,-38.9597375315961,-0.075049614687407,-0.0172021784574186,-0.0578474362299884,3
156,-438.70389569357,75.9227084557776,-304.878876148179,-95.727878638849,-133.825019545391,171.650587094627,217.65353180285,-37.941270679111,-0.0515402143121986,-0.0603775079346794,0.00883729362248076,3
157,-445.711389765046,70.6743583199823,-326.6303215378,-102.324804108008,-119.081068227245,172.99916242799,210.021453692065,-34.5409274669679,-0.0230544246118732,-0.0715615386640916,0.0485071140522184,3
158,-438.748260270878,64.2219171123292,-356.685611953464,-111.212084305696,-82.0626483174144,175.434001418026,193.678514818778,-25.0687520668806,0.0229084666142561,-0.0988809152042486,0.121789381818505,3
159,-365.102370092824,68.7846702359281,-391.551455447508,-118.903679185243,26.4490853546845,187.688349421171,189.542793649727,8.02131558781002,0.242292552197151,-0.114707476333769,0.35700002853092,4
160,-316.260106676517,76.7119842763335,-428.16579754561,-123.374588685887,111.905690869092,200.08657296222,229.254270033635,29.2176897203905,0.160689437382194,-0.120459979131492,0.281149416513686,4
161,-306.348489319062,75.4364165665299,-467.080753277813,-120.760029642403,160.732263958751,196.196446208932,253.629466313203,39.32575583184,0.0326088945375421,-0.128028922186949,0.160637816724491,4
162,-325.237903768565,79.5364915917367,-505.10321803277,-116.131331380983,179.865314264206,195.66782297272,265.777027265799,42.5904038505603,-0.0621455511694492,-0.12509265627765,0.0629471051082004,1
